FACLID21	JURDID	STATE	COUNTY	FACLNAME	STRATUM	WEIGHT	CONFPOP	V19	NCONPOP	V21	TOTPOP	V23	NONCIT	V25	QWKNDR	WEEKNDR	V28	ADMALE	V30	ADFEML	V32	JUVMALE	V34	JUVFEML	V36	TOTGEND	V38	JUVADS	V40	CONVMALE	V42	CONVFML	V44	UNCONVML	V46	UNCONVFM	V48	TOTADCNV	V50	WHITE	V52	BLACK	V54	HISP	V56	AMINDALK	V58	ASIAN	V60	HAWPAC	V62	TWORACE	TWORACEF	RACESPEC	OTRACE	V65	RACEDK	RACEDKF	TOTRACE	V67	MARSHAL	V69	FBOP	V69F	ICE	V69I	BIA	V69B	OTRSPEC	OTRAUTH	V69OF	YOURST	V71	OTRST	V73	LOCSTATE	V75	LOCOTRST	V77	TOTAUTH	V79	ADMITS	V82	DSCGH	V85	PEAKDATE	DAYINMT	V87	ADP	V89	RATCAP	V91	ELECMON	V93	HOMDTN	V95	COMMSVC	V97	DAYRPTG	V99	PRETSUP	V101	WKPROG	V103	DRUGPROG	V105	PROGSPEC	OTRPROG	V108	TOTNONCF	V110	ADMLNCNF	V112	ADFMNCNF	V114	JVMLNCNF	V116	JVFMNCNF	V118	NCNFGNDR	V120	CONVNCNF	V122	UNCNVNCF	V124	TOTCNVST	V126	NCONPOP2
441013013061000000000	441013013	44	BEE COUNTY	BEE COUNTY JAIL	8	2.7519	108	0	0	0	108	0	0	9	1	15	0	94	0	14	0	0	0	0	0	108	0	0	0	1	0	0	0	93	0	14	0	108	0	10	0	5	0	93	0	0	0	0	0	0	0	0	0	 	0	9	0	0	108	0	40	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	40	0	36	0	1	0	21	117	0	105	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
441014014061000000000	441014014	44	BELL COUNTY	BELL COUNTY LAW ENFORCEMENT CENTER	7	1.4136	693	0	37	0	730	0	24	0	1	4	0	579	0	103	0	9	0	2	0	693	0	11	0	190	0	27	0	398	0	78	0	693	0	230	0	364	0	95	0	0	1	1	0	3	0	0	1	 	0	1	0	1	693	0	0	0	0	0	0	0	0	0	Military	37	0	0	0	4	0	7	0	0	0	48	0	180	0	214	0	01	725	0	709	0	817	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	 	0	0	37	0	32	0	5	0	0	0	0	0	37	0	37	0	0	0	37	0	41
441015015061000000000	441015015	44	BEXAR COUNTY	BEXAR COUNTY ADULT DETENTION CENTER	1	1	4191	1	29	0	4220	0	238	0	1	23	0	3672	1	500	1	16	1	3	1	4191	0	19	1	1701	1	201	1	1987	1	302	1	4191	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	4191	0	4191	0	0	0	7	9	0	0	0	0	 	0	0	254	0	0	0	0	0	0	0	261	0	815	0	538	0	10	4692	0	4236	1	4596	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	29	0	21	0	8	0	0	0	0	0	29	0	29	0	0	0	29	0	52
441019019060000014700	441019019	44	BOWIE COUNTY	BOWIE COUNTY	7	1.4136	541	0	0	0	541	0	0	9	2	0	0	473	0	68	0	0	0	0	0	541	0	0	0	0	9	0	9	0	9	0	9	541	0	0	9	0	9	0	9	0	9	0	9	0	9	0	1	 	0	9	541	0	541	0	0	9	0	0	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	00	0	9	515	1	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441020020063000000000	441020020	44	BRAZORIA COUNTY	BRAZORIA COUNTY JAIL & DETENTION CENTER	1	1	856	0	0	0	856	0	0	9	2	0	0	736	1	120	1	0	0	0	0	856	0	0	0	96	1	18	1	640	1	102	1	856	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	856	0	856	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	203	1	245	1	15	856	1	800	1	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441026026061000000000	441026026	44	BURLESON COUNTY	BURLESON COUNTY JAIL	9	5.5377	51	0	0	0	51	0	0	0	1	2	0	40	0	11	0	0	0	0	0	51	0	0	0	10	0	3	0	30	0	8	0	51	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	51	0	51	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	7	0	0	0	7	0	20	0	16	0	22	55	0	57	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
441031031060000014900	441031031	44	CAMERON COUNTY	CAMERON COUNTY	1	1	1294	0	0	0	1294	0	412	0	1	5	0	1157	0	102	0	32	0	3	0	1294	0	35	0	265	0	29	0	924	0	76	0	1294	0	100	0	7	0	1186	0	0	0	0	0	1	0	0	0	 	0	0	0	0	1294	0	163	0	0	0	0	0	0	0	border patrol	1	0	1100	0	0	0	0	0	0	0	1264	0	195	0	267	0	02	1342	0	1072	0	1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
441043043062000000000	441043043	44	COLLIN COUNTY	COLLIN COUNTY JAIL	1	1	911	0	44	0	955	0	153	0	1	31	0	812	0	96	0	3	0	0	0	911	0	3	0	401	1	54	0	414	0	42	1	911	0	467	1	219	0	217	0	0	0	8	0	0	0	0	0	 	0	0	0	0	911	0	31	0	0	9	153	0	0	0	 	0	0	170	0	0	0	9	0	1	0	364	0	366	0	382	0	15	936	0	912	0	1298	0	4	0	0	0	0	0	0	0	40	0	0	0	0	0	 	0	0	44	0	0	9	0	9	0	0	0	0	44	0	3	0	41	0	44	0	75
441046046061000000000	441046046	44	COMAL COUNTY	COMAL COUNTY JAIL	7	1.4136	241	1	0	0	241	0	2	0	1	18	0	210	0	31	0	0	9	0	9	241	1	0	9	0	9	0	9	0	9	0	9	241	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	241	1	241	1	0	9	0	0	2	-9	0	9	 	0	9	0	9	0	9	0	9	0	9	2	1	126	1	124	1	18	255	1	245	1	337	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	18
441056056061000000000	441056056	44	DALLAM-HARTLEYCOUNTY	DALLAM-HARTLEY REGIONAL JAIL	12	1	38	0	0	0	38	0	5	0	1	1	0	29	0	8	0	1	0	0	0	38	0	1	0	9	0	0	0	21	0	8	0	38	0	19	0	1	0	18	0	0	0	0	0	0	0	0	0	 	0	0	0	0	38	0	0	0	5	0	0	0	0	0	 	0	0	1	0	0	0	0	0	0	0	6	0	28	0	26	0	18	51	0	30	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
441057057060000015000	441057057	44	DALLAS COUNTY	DALLAS COUNTY	1	1	6222	0	0	0	6222	0	435	0	1	3	0	5197	0	954	0	67	0	4	0	6222	0	71	0	1858	0	327	0	3406	1	631	1	6222	0	1751	0	3048	0	1301	0	2	0	25	0	0	1	0	1	 	0	1	95	0	6222	0	0	0	0	0	4	0	0	0	 	0	0	1017	0	0	0	83	0	21	0	1125	0	1761	0	1735	0	30	6222	0	6039	0	8097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
441059059061000000000	441059059	44	DEAF SMITH COUNTY	DEAF SMITH COUNTY JAIL	9	5.5377	75	0	0	0	75	0	8	0	1	3	0	70	0	5	0	0	0	0	0	75	0	0	0	30	0	2	0	40	0	3	0	75	0	15	0	1	0	59	0	0	0	0	0	0	0	0	0	 	0	0	0	0	75	0	0	0	0	0	8	0	0	0	 	0	0	0	0	0	0	0	0	0	0	8	0	81	0	27	0	26	82	0	70	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
441061061061000000000	441061061	44	DENTON COUNTY	DENTON COUNTY DETENTION CENTER	1	1	1226	0	0	0	1226	0	200	1	1	72	0	1055	0	171	0	0	0	0	0	1226	0	0	0	330	0	62	0	725	0	109	0	1226	0	610	0	290	0	321	0	1	0	4	0	0	0	0	9	 	0	0	0	0	1226	0	32	0	0	0	150	1	0	0	 	0	0	234	0	0	0	20	0	0	0	436	0	286	0	275	0	14	1241	0	1157	0	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72
441063063061000000000	441063063	44	DICKENS COUNTY	DICKENS COUNTY JAIL	7	1.4136	4	0	0	0	4	0	0	0	2	0	0	3	0	0	0	1	0	0	0	4	0	1	0	0	0	0	0	4	0	0	0	4	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	 	0	0	0	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	06	6	0	3	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441068068062000000000	441068068	44	ECTOR COUNTY	ECTOR COUNTY JAIL	1	1	591	0	0	0	591	0	28	0	1	1	0	469	0	122	0	0	0	0	0	591	0	0	0	90	0	26	0	379	0	96	0	591	0	200	1	112	1	277	1	2	1	0	0	0	0	0	0	 	0	0	0	0	591	0	6	0	4	0	0	0	0	0	 	0	0	0	0	0	0	0	0	2	0	12	0	247	0	210	0	11	617	0	586	0	667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
441070070061000000000	441070070	44	ELLIS COUNTY	ELLIS COUNTY JAIL	7	1.4136	380	0	0	0	380	0	0	0	2	0	0	334	0	46	0	0	0	0	0	380	0	0	0	200	1	28	1	134	1	18	1	380	0	278	0	102	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	380	0	0	0	0	0	0	0	0	0	 	0	0	0	9	0	0	0	9	0	0	0	9	0	9	0	9	02	380	0	370	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441071071061000000000	441071071	44	EL PASO COUNTY	EL PASO COUNTY DETENTION FACILITY	1	1	2133	0	0	0	2133	0	0	9	2	0	0	1935	1	198	1	0	9	0	9	2133	0	0	9	0	9	0	9	0	9	0	9	2133	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	2133	0	2133	0	533	1	0	0	6	1	0	0	US Border Patrol	9	1	0	9	0	9	0	9	0	9	548	1	679	0	753	0	05	2237	0	2203	0	2440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441079079062000000000	441079079	44	FORT BEND COUNTY	FORT BEND COUNTY JAIL	1	1	668	0	0	0	668	0	0	9	1	22	0	585	0	83	0	0	0	0	0	668	0	0	0	228	0	33	0	357	1	50	1	668	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	668	0	668	0	3	0	0	0	0	0	0	0	 	0	0	53	0	0	0	0	0	0	0	56	0	268	0	290	0	13	728	0	721	0	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
441084084061000000000	441084084	44	GALVESTON COUNTY	GALVESTON COUNTY JAIL	1	1	926	0	0	0	926	0	14	1	1	20	0	799	0	127	0	0	0	0	0	926	0	0	0	296	0	33	0	503	1	94	1	926	0	408	0	417	0	100	0	0	0	1	0	0	0	0	0	 	0	0	0	0	926	0	2	0	0	0	0	0	0	0	 	0	0	99	0	4	0	6	0	4	0	115	0	406	0	402	0	30	926	0	960	0	1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
441088088061000000000	441088088	44	GOLIAD COUNTY	GOLIAD COUNTY JAIL	5	11.3636	24	0	0	0	24	0	0	0	2	0	0	21	0	3	0	0	0	0	0	24	0	0	0	3	0	0	0	18	1	3	1	24	0	2	0	3	0	12	0	0	1	0	1	0	1	2	0	 	0	1	5	0	24	0	0	0	0	0	0	0	0	0	 	0	0	3	0	0	0	0	0	0	0	3	0	6	0	4	0	07	27	0	30	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441090090061000000000	441090090	44	GRAY COUNTY	GRAY COUNTY JAIL	9	5.5377	71	0	0	0	71	0	1	0	2	0	0	59	0	10	0	2	0	0	0	71	0	2	0	9	0	0	0	52	0	10	0	71	0	46	0	13	0	12	0	0	0	0	0	0	0	0	0	 	0	0	0	0	71	0	0	0	0	0	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	1	0	41	0	29	0	30	71	1	59	1	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441092092061000000000	441092092	44	GREGG COUNTY	GREGG COUNTY JAIL	1	1	813	0	0	0	813	1	0	9	2	0	0	640	1	165	1	6	1	2	1	813	1	0	9	0	9	0	9	0	9	0	9	813	1	360	1	359	1	78	1	0	1	0	1	6	1	3	1	 	0	1	7	1	813	1	77	0	0	1	0	0	0	0	 	0	0	33	0	0	0	171	0	0	0	281	0	33	0	45	0	28	872	0	817	0	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441101101060000015100	441101101	44	HARRIS COUNTY	HARRIS COUNTY	1	1	11360	0	0	0	11360	0	1537	1	1	78	1	9718	1	1499	1	127	1	16	1	11360	1	0	9	0	9	0	9	0	9	0	9	11360	0	5565	1	5688	1	0	9	1	1	43	1	0	1	0	1	 	0	1	63	1	11360	1	0	8	6	0	3885	1	0	8	 	0	8	994	1	83	1	0	8	0	8	4968	1	2635	1	2795	1	07	11496	1	11361	1	9391	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78
441102102061000000000	441102102	44	HARRISON COUNTY	HARRISON COUNTY JAIL	8	2.7519	172	0	0	0	172	0	0	9	2	0	0	157	0	15	0	0	0	0	0	172	0	0	0	52	0	7	0	105	0	8	0	172	0	85	0	73	0	14	0	0	0	0	0	0	0	0	0	 	0	0	0	0	172	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	80	0	78	0	26	189	0	179	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441105105062000000000	441105105	44	HAYS COUNTY	HAYS COUNTY JAIL	7	1.4136	304	0	0	0	304	0	31	0	1	1	0	263	0	36	0	4	0	1	0	304	0	5	0	76	0	7	0	191	0	30	0	304	0	110	0	32	0	162	0	0	0	0	0	0	0	0	9	 	0	0	0	0	304	0	0	0	0	9	31	0	0	0	 	0	0	10	0	2	0	261	0	0	0	304	0	147	0	126	0	01	324	0	306	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
441108108061000000000	441108108	44	HIDALGO COUNTY	HIDALGO COUNTY ADULT DETENTION CENTER	1	1	1082	0	0	0	1082	0	0	9	1	0	9	1013	0	69	0	0	0	0	0	1082	0	0	0	0	9	0	9	0	9	0	9	1082	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	1082	0	1082	0	0	9	0	0	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	00	0	9	1075	1	1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441111111062000000000	441111111	44	HOOD COUNTY	HOOD COUNTY JAIL	8	2.7519	219	0	0	0	219	0	6	1	1	5	1	177	0	32	0	10	1	0	0	219	0	10	1	7	0	11	0	180	1	21	0	219	0	187	1	2	1	30	1	0	0	0	0	0	0	0	0	 	0	0	0	0	219	0	0	0	0	0	5	0	0	0	 	0	0	214	0	0	0	0	0	0	0	219	0	15	1	28	1	21	229	0	162	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
441115115061000000000	441115115	44	HUDSPETH COUNTY	HUDSPETH COUNTY JAIL	8	2.7519	93	0	0	0	93	0	84	1	1	0	0	80	0	13	0	0	0	0	0	93	0	0	0	0	0	0	0	80	0	13	0	93	0	5	1	14	1	74	1	0	1	0	1	0	1	0	1	 	0	1	0	1	93	0	71	0	0	0	0	0	0	0	 	0	0	13	0	0	0	7	0	0	0	91	0	6	0	2	0	16	107	0	94	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441116116061000000000	441116116	44	HUNT COUNTY	HUNT COUNTY CRIMINAL JUSTICE CENTER	7	1.4136	316	0	0	0	316	0	21	0	1	2	0	270	0	43	0	3	0	0	0	316	0	3	0	115	0	16	0	158	0	27	0	316	0	172	0	104	0	39	0	0	0	1	0	0	0	0	0	 	0	0	0	0	316	0	30	0	0	8	21	0	0	0	 	0	0	35	0	0	0	8	0	0	0	94	0	137	0	129	0	29	328	0	303	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
441119119061000000000	441119119	44	JACK COUNTY	JACK COUNTY JAIL	9	5.5377	19	0	0	0	19	0	1	0	1	1	0	16	0	3	0	0	0	0	0	19	0	0	0	5	0	0	0	11	0	3	0	19	0	14	0	4	0	1	0	0	8	0	8	0	8	0	8	 	0	8	0	8	19	0	0	8	0	0	1	0	0	8	 	0	8	0	8	0	8	0	8	0	8	1	0	3	0	0	1	05	28	0	28	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
441123123061000000000	441123123	44	JEFFERSON COUNTY	JEFFERSON COUNTY DETENTION CENTER	1	1	928	0	0	0	928	0	35	1	1	8	0	787	0	128	0	12	0	1	0	928	0	13	0	341	1	57	1	458	1	72	1	928	1	282	1	598	0	42	1	0	0	6	1	0	0	0	0	 	0	0	0	0	928	0	4	0	2	0	35	0	0	0	 	0	0	237	1	0	0	2	0	0	0	280	0	499	0	477	0	29	955	0	895	0	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
441126126061000000000	441126126	44	JOHNSON COUNTY	JOHNSON COUNTY JAIL	7	1.4136	632	0	0	0	632	0	141	0	1	63	0	538	0	94	0	0	0	0	0	632	0	0	0	126	0	56	0	412	1	38	1	632	0	394	0	43	0	194	0	0	0	1	0	0	0	0	0	 	0	0	0	0	632	0	1	0	0	0	142	0	0	0	 	0	0	0	0	0	0	0	0	0	0	143	0	24	0	19	0	06	680	0	488	0	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63
441137137061000000000	441137137	44	KLEBERG COUNTY	KLEBERG COUNTY JAIL	8	2.7519	112	0	0	0	112	0	5	1	2	0	0	104	0	7	0	1	0	0	0	112	0	1	0	43	0	1	0	62	0	6	0	112	0	15	1	6	1	91	1	0	0	0	0	0	0	0	0	 	0	0	0	0	112	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	58	1	160	1	21	117	1	102	1	104	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441138138061000000000	441138138	44	KNOX COUNTY	KNOX COUNTY JAIL	10	15.7	5	0	0	0	5	0	0	0	2	0	0	5	0	0	0	0	0	0	0	5	0	0	8	2	0	0	0	3	0	0	0	5	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	 	0	8	0	8	5	0	0	0	0	9	0	0	0	0	 	0	0	1	0	0	0	4	0	0	0	5	0	3	0	3	0	08	10	0	8	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441139139061000000000	441139139	44	LAMAR COUNTY	LAMAR COUNTY JAIL	8	2.7519	134	0	0	0	134	0	2	0	1	1	0	114	0	15	0	4	0	1	0	134	0	5	0	62	0	12	0	56	0	4	0	134	0	79	0	52	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	8	134	0	0	9	0	0	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	37	0	46	0	22	154	0	162	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
441147147061000000000	441147147	44	LIMESTONE COUNTY	LIMESTONE COUNTY JAIL	1	1	48	0	0	0	48	0	2	0	1	4	0	47	0	1	0	0	0	0	0	48	0	0	0	23	1	0	0	24	1	1	0	48	0	21	0	20	0	7	0	0	0	0	0	0	0	0	0	 	0	0	0	0	48	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	28	1	33	1	15	52	0	47	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
441155155061000000000	441155155	44	MCLENNAN COUNTY	MCLENNAN COUNTY JAIL	1	1	880	0	0	0	880	0	1	0	1	35	1	761	0	119	0	0	0	0	0	880	0	0	0	0	9	0	9	0	9	0	9	880	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	880	0	880	0	51	0	0	9	1	0	0	0	 	0	0	126	0	0	0	5	0	2	0	185	0	423	0	496	0	14	902	0	881	0	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
441161161061000000000	441161161	44	MATAGORDA COUNTY	MATAGORDA COUNTY JAIL	9	5.5377	97	0	0	0	97	0	0	9	2	0	0	84	0	12	0	1	0	0	0	97	0	1	0	0	9	0	9	0	9	0	9	97	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	97	0	97	0	0	9	0	0	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	08	124	0	113	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441163163061000000000	441163163	44	MEDINA COUNTY	MEDINA COUNTY JAIL	9	5.5377	105	0	0	0	105	0	0	0	1	3	0	96	0	9	0	0	0	0	0	105	0	0	0	28	0	1	0	68	0	8	0	105	0	27	0	2	0	76	0	0	0	0	0	0	0	0	0	 	0	0	0	0	105	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	50	0	39	0	20	114	0	80	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
441170170061000000000	441170170	44	MONTGOMERY COUNTY	MONTGOMERY COUNTY JAIL	1	1	869	0	0	0	869	0	10	0	1	8	0	731	0	120	0	14	0	4	0	869	0	0	0	212	0	26	0	533	0	98	0	869	0	503	0	180	0	186	0	0	0	0	0	0	0	0	0	 	0	0	0	0	869	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	406	0	397	0	29	890	0	875	0	1155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
441174174061000000000	441174174	44	NACOGDOCHES COUNTY	NACOGDOCHES COUNTY JAIL	7	1.4136	199	0	0	0	199	0	0	9	2	0	0	167	0	32	0	0	8	0	8	199	0	0	0	0	9	0	9	0	9	0	9	199	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	199	0	199	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	72	0	33	0	30	199	0	197	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441176176061000000000	441176176	44	NEWTON COUNTY	NEWTON COUNTY JAIL	7	1.4136	12	0	0	0	12	0	0	0	2	0	0	6	0	5	0	1	0	0	0	12	0	1	0	0	0	0	0	7	0	5	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	12	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	25	0	23	0	28	19	0	11	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441177177061000000000	441177177	44	NOLAN COUNTY	NOLAN COUNTY JAIL	9	5.5377	51	0	0	0	51	0	0	0	1	1	0	41	0	9	0	1	0	0	0	51	0	1	0	8	1	1	1	34	1	8	1	51	0	28	0	13	0	10	0	0	0	0	0	0	0	0	0	 	0	0	0	0	51	0	0	0	0	0	0	0	0	0	 	0	0	4	0	0	0	0	0	0	0	4	0	23	0	31	0	15	51	1	42	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
441178178061000000000	441178178	44	NUECES COUNTY	NUECES COUNTY JAIL	1	1	952	0	147	0	1099	0	17	1	1	8	0	792	0	160	0	0	0	0	0	952	0	0	0	301	0	53	0	491	0	107	0	952	0	238	0	105	0	596	0	0	0	1	0	0	0	0	0	 	0	0	12	0	952	0	0	0	0	0	0	0	0	0	 	0	0	82	0	7	0	6	0	2	0	97	0	327	0	339	0	30	952	1	900	1	1020	1	0	9	0	9	37	0	58	0	52	1	0	9	0	9	 	0	9	147	0	118	0	29	0	0	0	0	0	147	0	147	0	0	0	147	0	155
441188188061000000000	441188188	44	POTTER COUNTY	POTTER COUNTY DETENTION CENTER	7	1.4136	474	0	58	0	532	0	8	0	1	15	0	393	0	81	0	0	0	0	0	474	0	0	9	82	0	21	0	311	0	60	0	474	0	205	0	133	0	136	0	0	0	0	0	0	0	0	0	 	0	0	0	0	474	0	3	0	0	0	8	0	0	0	 	0	0	0	0	0	0	12	0	2	0	25	0	115	0	111	0	13	498	0	482	1	596	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	 	0	0	58	0	42	0	16	0	0	0	0	0	58	0	58	0	0	0	58	0	73
